invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,hour,day_of_week,month,Revenue,Profit,price_range,time_segment,is_weekend,transaction_size
147,WALM026,Denton,Fashion accessories,30.14,10.0,2019-10-02,1900-01-01 12:28:00,Ewallet,9.2,0.48,12,Wednesday,October,301.4,144.672,Medium,Morning,False,Large
148,WALM054,Sherman,Health and beauty,66.14,4.0,2019-03-19,1900-01-01 12:46:00,Credit card,5.6,0.21,12,Tuesday,March,264.56,55.5576,High,Morning,False,Large
149,WALM049,North Richland Hills,Home and lifestyle,71.86,8.0,2019-06-03,1900-01-01 15:07:00,Credit card,6.2,0.48,15,Monday,June,574.88,275.94239999999996,High,Afternoon,False,Very Large
150,WALM065,Texas City,Health and beauty,32.46,8.0,2019-03-27,1900-01-01 13:48:00,Credit card,4.9,0.33,13,Wednesday,March,259.68,85.6944,Medium,Afternoon,False,Large
151,WALM016,Brownsville,Fashion accessories,91.54,4.0,2019-03-23,1900-01-01 19:20:00,Credit card,4.8,0.48,19,Saturday,March,366.16,175.7568,High,Evening,True,Large
152,WALM070,Hurst,Sports and travel,34.56,7.0,2019-11-03,1900-01-01 16:07:00,Credit card,7.3,0.33,16,Sunday,November,241.92000000000002,79.8336,Medium,Afternoon,True,Large
153,WALM099,Weatherford,Fashion accessories,83.24,9.0,2019-01-29,1900-01-01 11:56:00,Credit card,7.4,0.18,11,Tuesday,January,749.16,134.84879999999998,High,Morning,False,Very Large
154,WALM071,Lufkin,Food and beverages,16.48,6.0,2019-07-02,1900-01-01 18:23:00,Ewallet,9.9,0.33,18,Tuesday,July,98.88,32.6304,Low,Afternoon,False,Medium
155,WALM078,Del Rio,Sports and travel,80.97,8.0,2019-01-28,1900-01-01 13:05:00,Cash,9.3,0.33,13,Monday,January,647.76,213.76080000000002,High,Afternoon,False,Very Large
156,WALM074,Weslaco,Food and beverages,92.29,5.0,2019-02-20,1900-01-01 15:55:00,Cash,9.0,0.33,15,Wednesday,February,461.45000000000005,152.2785,High,Afternoon,False,Large
157,WALM042,Bryan,Electronic accessories,72.17,1.0,2019-04-01,1900-01-01 19:40:00,Cash,6.1,0.48,19,Monday,April,72.17,34.6416,High,Evening,False,Medium
158,WALM013,Irving,Home and lifestyle,50.28,5.0,2019-07-03,1900-01-01 13:58:00,Ewallet,9.7,0.48,13,Wednesday,July,251.4,120.672,High,Afternoon,False,Large
159,WALM100,Canyon,Health and beauty,97.22,9.0,2019-03-30,1900-01-01 14:43:00,Ewallet,6.0,0.18,14,Saturday,March,874.98,157.4964,High,Afternoon,True,Very Large
160,WALM094,Alamo,Sports and travel,93.39,6.0,2019-03-27,1900-01-01 19:18:00,Ewallet,10.0,0.33,19,Wednesday,March,560.34,184.9122,High,Evening,False,Very Large
161,WALM028,Odessa,Food and beverages,43.18,8.0,2019-01-19,1900-01-01 19:39:00,Credit card,8.3,0.48,19,Saturday,January,345.44,165.81119999999999,Medium,Evening,True,Large
162,WALM019,Pasadena,Sports and travel,63.69,1.0,2019-02-25,1900-01-01 16:21:00,Cash,6.0,0.48,16,Monday,February,63.69,30.571199999999997,High,Afternoon,False,Medium
163,WALM011,Lubbock,Food and beverages,45.79,7.0,2019-03-13,1900-01-01 19:44:00,Credit card,7.0,0.48,19,Wednesday,March,320.53,153.85439999999997,Medium,Evening,False,Large
164,WALM084,Schertz,Sports and travel,76.4,2.0,2019-01-30,1900-01-01 19:42:00,Ewallet,6.5,0.33,19,Wednesday,January,152.8,50.42400000000001,High,Evening,False,Large
165,WALM057,Euless,Food and beverages,39.9,10.0,2019-02-20,1900-01-01 15:24:00,Credit card,5.9,0.33,15,Wednesday,February,399.0,131.67000000000002,Medium,Afternoon,False,Large
166,WALM088,Cleburne,Health and beauty,42.57,8.0,2019-02-25,1900-01-01 14:12:00,Ewallet,5.6,0.33,14,Monday,February,340.56,112.38480000000001,Medium,Afternoon,False,Large
167,WALM061,Cedar Park,Home and lifestyle,95.58,10.0,2019-01-16,1900-01-01 13:32:00,Cash,4.8,0.33,13,Wednesday,January,955.8,315.414,High,Afternoon,False,Very Large
168,WALM040,Edinburg,Fashion accessories,98.98,10.0,2019-08-02,1900-01-01 16:20:00,Credit card,8.7,0.48,16,Friday,August,989.8000000000001,475.10400000000004,High,Afternoon,False,Very Large
169,WALM069,Rockwall,Food and beverages,51.28,6.0,2019-01-19,1900-01-01 16:31:00,Cash,6.5,0.33,16,Saturday,January,307.68,101.5344,High,Afternoon,True,Large
170,WALM089,Southlake,Sports and travel,69.52,7.0,2019-01-02,1900-01-01 15:10:00,Credit card,8.5,0.33,15,Wednesday,January,486.64,160.59120000000001,High,Afternoon,False,Large
171,WALM031,Lewisville,Health and beauty,70.01,5.0,2019-03-01,1900-01-01 11:36:00,Ewallet,5.5,0.48,11,Friday,March,350.05,168.024,High,Morning,False,Large
172,WALM039,Longview,Food and beverages,80.05,5.0,2019-01-26,1900-01-01 12:45:00,Credit card,9.4,0.48,12,Saturday,January,400.25,192.12,High,Morning,True,Large
173,WALM039,Longview,Electronic accessories,20.85,8.0,2019-03-03,1900-01-01 19:17:00,Cash,6.3,0.48,19,Sunday,March,166.8,80.06400000000001,Medium,Evening,True,Large
174,WALM047,Flower Mound,Electronic accessories,52.89,6.0,2019-01-19,1900-01-01 17:34:00,Credit card,9.8,0.48,17,Saturday,January,317.34000000000003,152.3232,High,Afternoon,True,Large
175,WALM071,Lufkin,Food and beverages,19.79,8.0,2019-01-18,1900-01-01 12:04:00,Ewallet,8.7,0.33,12,Friday,January,158.32,52.2456,Low,Morning,False,Large
176,WALM060,DeSoto,Home and lifestyle,33.84,9.0,2019-03-21,1900-01-01 16:21:00,Ewallet,8.8,0.33,16,Thursday,March,304.56000000000006,100.50480000000002,Medium,Afternoon,False,Large
177,WALM073,Seguin,Food and beverages,22.17,8.0,2019-03-03,1900-01-01 17:01:00,Credit card,9.6,0.33,17,Sunday,March,177.36,58.528800000000004,Medium,Afternoon,True,Large
178,WALM059,Pflugerville,Fashion accessories,22.51,7.0,2019-02-13,1900-01-01 10:50:00,Credit card,4.8,0.33,10,Wednesday,February,157.57000000000002,51.99810000000001,Medium,Morning,False,Large
179,WALM012,Garland,Food and beverages,73.88,6.0,2019-03-23,1900-01-01 19:16:00,Ewallet,4.4,0.48,19,Saturday,March,443.28,212.77439999999999,High,Evening,True,Large
180,WALM086,Rosenberg,Health and beauty,86.8,3.0,2019-01-28,1900-01-01 16:47:00,Ewallet,9.9,0.33,16,Monday,January,260.4,85.932,High,Afternoon,False,Large
181,WALM073,Seguin,Fashion accessories,64.26,7.0,2019-09-02,1900-01-01 10:00:00,Cash,5.7,0.33,10,Monday,September,449.82000000000005,148.44060000000002,High,Morning,False,Large
182,WALM028,Odessa,Food and beverages,38.47,8.0,2019-01-23,1900-01-01 11:51:00,Cash,7.7,0.48,11,Wednesday,January,307.76,147.7248,Medium,Morning,False,Large
183,WALM053,Conroe,Sports and travel,15.5,10.0,2019-03-23,1900-01-01 10:55:00,Ewallet,8.0,0.57,10,Saturday,March,155.0,88.35,Low,Morning,True,Large
184,WALM024,Carrollton,Health and beauty,34.31,8.0,2019-01-25,1900-01-01 15:00:00,Ewallet,5.7,0.48,15,Friday,January,274.48,131.7504,Medium,Afternoon,False,Large
185,WALM097,Alice,Sports and travel,12.34,7.0,2019-04-03,1900-01-01 11:19:00,Credit card,6.7,0.18,11,Wednesday,April,86.38,15.548399999999999,Low,Morning,False,Medium
186,WALM072,Lancaster,Food and beverages,18.08,3.0,2019-05-03,1900-01-01 19:46:00,Ewallet,8.0,0.33,19,Friday,May,54.239999999999995,17.8992,Low,Evening,False,Medium
187,WALM023,Midland,Home and lifestyle,94.49,8.0,2019-03-03,1900-01-01 19:00:00,Ewallet,7.5,0.48,19,Sunday,March,755.92,362.84159999999997,High,Evening,True,Very Large
188,WALM038,Sugar Land,Home and lifestyle,46.47,4.0,2019-08-02,1900-01-01 10:53:00,Cash,7.0,0.48,10,Friday,August,185.88,89.2224,Medium,Morning,False,Large
189,WALM078,Del Rio,Home and lifestyle,74.07,1.0,2019-10-02,1900-01-01 12:50:00,Ewallet,9.9,0.33,12,Wednesday,October,74.07,24.443099999999998,High,Morning,False,Medium
190,WALM084,Schertz,Home and lifestyle,69.81,4.0,2019-01-28,1900-01-01 20:50:00,Credit card,5.9,0.33,20,Monday,January,279.24,92.14920000000001,High,Evening,False,Large
191,WALM059,Pflugerville,Home and lifestyle,77.04,3.0,2019-11-02,1900-01-01 10:39:00,Credit card,7.2,0.33,10,Saturday,November,231.12,76.26960000000001,High,Morning,True,Large
192,WALM062,Galveston,Fashion accessories,73.52,2.0,2019-01-15,1900-01-01 13:41:00,Ewallet,4.6,0.33,13,Tuesday,January,147.04,48.5232,High,Afternoon,False,Medium
193,WALM090,Brownwood,Food and beverages,87.8,9.0,2019-03-16,1900-01-01 19:08:00,Cash,9.2,0.33,19,Saturday,March,790.1999999999999,260.76599999999996,High,Evening,True,Very Large
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,2019-01-26,1900-01-01 20:23:00,Ewallet,5.7,0.48,20,Saturday,January,102.2,49.056,Medium,Evening,True,Medium
195,WALM003,San Antonio,Electronic accessories,32.71,5.0,2019-03-19,1900-01-01 11:30:00,Credit card,9.9,0.48,11,Tuesday,March,163.55,78.504,Medium,Morning,False,Large
196,WALM066,Grapevine,Fashion accessories,74.29,1.0,2019-01-13,1900-01-01 19:30:00,Cash,5.0,0.33,19,Sunday,January,74.29,24.515700000000002,High,Evening,True,Medium
197,WALM079,La Porte,Health and beauty,43.7,2.0,2019-03-26,1900-01-01 18:03:00,Cash,4.9,0.33,18,Tuesday,March,87.4,28.842000000000002,Medium,Afternoon,False,Medium
198,WALM002,Dallas,Home and lifestyle,25.29,1.0,2019-03-23,1900-01-01 10:13:00,Ewallet,6.1,0.36,10,Saturday,March,25.29,9.1044,Medium,Morning,True,Small
199,WALM094,Alamo,Health and beauty,41.5,4.0,2019-12-03,1900-01-01 19:58:00,Credit card,8.2,0.33,19,Tuesday,December,166.0,54.78,Medium,Evening,False,Large
200,WALM047,Flower Mound,Food and beverages,71.39,5.0,2019-02-17,1900-01-01 19:57:00,Credit card,5.5,0.48,19,Sunday,February,356.95,171.33599999999998,High,Evening,True,Large
201,WALM100,Canyon,Sports and travel,19.15,6.0,2019-01-29,1900-01-01 10:01:00,Credit card,6.8,0.18,10,Tuesday,January,114.89999999999999,20.682,Low,Morning,False,Medium
202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,2019-03-15,1900-01-01 11:57:00,Cash,6.6,0.48,11,Friday,March,229.96,110.3808,High,Morning,False,Large
203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,2019-01-14,1900-01-01 10:02:00,Cash,9.8,0.33,10,Monday,January,429.87,141.8571,High,Morning,False,Large
204,WALM029,Round Rock,Health and beauty,25.9,10.0,2019-06-02,1900-01-01 14:51:00,Ewallet,8.7,0.48,14,Sunday,June,259.0,124.32,Medium,Afternoon,True,Large
205,WALM065,Texas City,Home and lifestyle,17.77,5.0,2019-02-15,1900-01-01 12:42:00,Credit card,5.4,0.33,12,Friday,February,88.85,29.3205,Low,Morning,False,Medium
206,WALM085,Kerrville,Health and beauty,23.03,9.0,2019-03-01,1900-01-01 12:02:00,Ewallet,7.9,0.33,12,Friday,March,207.27,68.3991,Medium,Morning,False,Large
207,WALM034,College Station,Electronic accessories,66.65,9.0,2019-04-01,1900-01-01 18:19:00,Credit card,9.7,0.48,18,Monday,April,599.85,287.928,High,Afternoon,False,Very Large
208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,2019-03-18,1900-01-01 17:38:00,Ewallet,7.8,0.33,17,Monday,March,285.3,94.14900000000002,Medium,Afternoon,False,Large
209,WALM043,Baytown,Fashion accessories,30.37,3.0,2019-03-28,1900-01-01 13:41:00,Ewallet,5.1,0.48,13,Thursday,March,91.11,43.7328,Medium,Afternoon,False,Medium
210,WALM003,San Antonio,Electronic accessories,99.73,9.0,2019-02-03,1900-01-01 19:42:00,Credit card,6.5,0.48,19,Sunday,February,897.57,430.8336,High,Evening,True,Very Large
211,WALM050,Victoria,Electronic accessories,26.23,9.0,2019-01-25,1900-01-01 20:24:00,Ewallet,5.9,0.48,20,Friday,January,236.07,113.3136,Medium,Evening,False,Large
212,WALM057,Euless,Food and beverages,93.26,9.0,2019-01-16,1900-01-01 18:08:00,Cash,8.8,0.33,18,Wednesday,January,839.34,276.98220000000003,High,Afternoon,False,Very Large
213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,2019-03-20,1900-01-01 19:17:00,Ewallet,4.9,0.33,19,Wednesday,March,461.8,152.394,High,Evening,False,Large
214,WALM093,Angleton,Sports and travel,46.42,3.0,2019-04-01,1900-01-01 13:24:00,Credit card,4.4,0.33,13,Monday,April,139.26,45.955799999999996,Medium,Afternoon,False,Medium
215,WALM065,Texas City,Sports and travel,29.61,7.0,2019-11-03,1900-01-01 15:53:00,Cash,6.5,0.33,15,Sunday,November,207.26999999999998,68.3991,Medium,Afternoon,True,Large
216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,2019-03-22,1900-01-01 15:05:00,Credit card,8.3,0.33,15,Friday,March,18.28,6.032400000000001,Low,Afternoon,False,Small
217,WALM038,Sugar Land,Sports and travel,24.77,5.0,2019-03-24,1900-01-01 18:27:00,Cash,8.5,0.48,18,Sunday,March,123.85,59.44799999999999,Medium,Afternoon,True,Medium
218,WALM081,Friendswood,Electronic accessories,94.64,3.0,2019-02-21,1900-01-01 16:55:00,Cash,5.5,0.33,16,Thursday,February,283.92,93.6936,High,Afternoon,False,Large
219,WALM043,Baytown,Fashion accessories,94.87,8.0,2019-12-02,1900-01-01 12:58:00,Ewallet,8.7,0.48,12,Monday,December,758.96,364.3008,High,Morning,False,Very Large
220,WALM044,Pharr,Food and beverages,57.34,3.0,2019-10-03,1900-01-01 18:59:00,Credit card,7.9,0.48,18,Thursday,October,172.02,82.56960000000001,High,Afternoon,False,Large
221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,1900-01-01 13:44:00,Ewallet,6.1,0.36,13,Thursday,January,272.1,97.956,Medium,Afternoon,False,Large
222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-06-03,1900-01-01 13:46:00,Ewallet,5.4,0.33,13,Monday,June,434.56,143.4048,High,Afternoon,False,Large
223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,1900-01-01 18:06:00,Cash,9.4,0.48,18,Sunday,February,59.050000000000004,28.344,Low,Afternoon,True,Medium
224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,1900-01-01 12:38:00,Cash,8.2,0.48,12,Thursday,February,12.54,6.0192,Low,Morning,False,Small
225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,1900-01-01 15:56:00,Cash,6.2,0.48,15,Wednesday,March,86.5,41.519999999999996,Medium,Afternoon,False,Medium
226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-11-01,1900-01-01 14:29:00,Credit card,9.7,0.33,14,Friday,November,174.32,57.5256,High,Afternoon,False,Large
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,1900-01-01 19:14:00,Ewallet,4.0,0.33,19,Saturday,January,624.33,206.02890000000002,High,Evening,True,Very Large
228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,1900-01-01 16:24:00,Ewallet,9.7,0.33,16,Thursday,January,148.24,48.919200000000004,Medium,Afternoon,False,Medium
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,1900-01-01 10:52:00,Cash,5.3,0.48,10,Tuesday,February,544.2,261.216,High,Morning,False,Very Large
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-11-03,1900-01-01 12:55:00,Ewallet,7.4,0.33,12,Sunday,November,507.36,167.42880000000002,High,Morning,True,Very Large
231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,1900-01-01 19:28:00,Cash,6.5,0.48,19,Saturday,January,162.74,78.1152,High,Evening,True,Large
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-12-03,1900-01-01 13:52:00,Credit card,8.7,0.48,13,Tuesday,December,31.77,15.2496,Low,Afternoon,False,Small
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-11-02,1900-01-01 10:54:00,Cash,8.0,0.33,10,Saturday,November,756.8100000000001,249.74730000000002,High,Morning,True,Very Large
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,1900-01-01 18:31:00,Credit card,6.7,0.48,18,Thursday,February,295.28,141.7344,High,Afternoon,False,Large
235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-09-03,1900-01-01 18:24:00,Ewallet,6.5,0.33,18,Tuesday,September,519.4,171.402,High,Afternoon,False,Very Large
236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,1900-01-01 18:09:00,Ewallet,4.1,0.33,18,Sunday,January,186.28,61.4724,High,Afternoon,True,Large
237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,1900-01-01 15:16:00,Credit card,4.9,0.33,15,Monday,January,87.05,28.7265,Low,Afternoon,False,Medium
238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-05-03,1900-01-01 17:07:00,Credit card,8.6,0.48,17,Friday,May,221.1,106.128,Medium,Afternoon,False,Large
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-02-03,1900-01-01 19:26:00,Cash,4.3,0.48,19,Sunday,February,66.10000000000001,31.728,Low,Evening,True,Medium
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-11-01,1900-01-01 11:20:00,Ewallet,4.9,0.33,11,Friday,November,89.69,29.5977,High,Morning,False,Medium
241,WALM009,Plano,Food and beverages,24.94,9.0,2019-11-01,1900-01-01 16:49:00,Credit card,5.6,0.48,16,Friday,November,224.46,107.7408,Medium,Afternoon,False,Large
242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-11-03,1900-01-01 12:01:00,Credit card,5.8,0.18,12,Sunday,November,119.54,21.5172,High,Morning,True,Medium
243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,1900-01-01 18:37:00,Credit card,6.0,0.33,18,Thursday,February,186.4,61.51200000000001,High,Afternoon,False,Large
244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-05-01,1900-01-01 11:25:00,Cash,4.2,0.48,11,Wednesday,May,250.6,120.288,High,Morning,False,Large
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,1900-01-01 18:42:00,Credit card,8.3,0.33,18,Saturday,February,750.96,247.81680000000003,High,Afternoon,True,Very Large
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,1900-01-01 14:47:00,Cash,5.7,0.48,14,Tuesday,January,380.72,182.7456,Medium,Afternoon,False,Large
247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-09-02,1900-01-01 19:43:00,Cash,4.8,0.48,19,Monday,September,244.20000000000002,117.21600000000001,High,Evening,False,Large
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,1900-01-01 14:04:00,Ewallet,6.8,0.33,14,Wednesday,January,89.7,29.601000000000003,Low,Afternoon,False,Medium
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-07-01,1900-01-01 16:11:00,Credit card,8.8,0.48,16,Monday,July,310.88,149.2224,High,Afternoon,False,Large
250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,1900-01-01 19:06:00,Credit card,4.2,0.48,19,Monday,January,511.42,245.4816,High,Evening,False,Very Large
251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,1900-01-01 15:34:00,Ewallet,6.4,0.48,15,Saturday,February,418.95,201.09599999999998,Medium,Afternoon,True,Large
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,1900-01-01 19:06:00,Credit card,8.4,0.33,19,Sunday,March,351.9,116.127,Medium,Evening,True,Large
253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-02-03,1900-01-01 19:44:00,Credit card,7.2,0.33,19,Sunday,February,28.78,9.4974,Low,Evening,True,Small
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,1900-01-01 11:22:00,Cash,5.2,0.48,11,Saturday,March,95.0,45.6,Medium,Morning,True,Medium
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-06-01,1900-01-01 11:23:00,Cash,8.9,0.48,11,Saturday,June,471.2,226.176,High,Morning,True,Large
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,1900-01-01 14:12:00,Cash,9.0,0.48,14,Tuesday,January,130.48,62.630399999999995,Medium,Afternoon,False,Medium
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,1900-01-01 10:46:00,Credit card,9.7,0.33,10,Thursday,January,66.35,21.8955,High,Morning,False,Medium
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-05-02,1900-01-01 10:16:00,Ewallet,8.7,0.48,10,Thursday,May,155.46,74.6208,Medium,Morning,False,Large
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,1900-01-01 12:38:00,Ewallet,6.5,0.48,12,Wednesday,February,129.0,61.919999999999995,Medium,Morning,False,Medium
260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-07-02,1900-01-01 13:05:00,Credit card,6.9,0.18,13,Tuesday,July,263.76,47.4768,High,Afternoon,False,Large
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,1900-01-01 13:25:00,Cash,6.2,0.33,13,Tuesday,March,675.54,222.9282,High,Afternoon,False,Very Large
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-07-03,1900-01-01 14:53:00,Ewallet,5.6,0.48,14,Wednesday,July,65.8,31.583999999999996,Low,Afternoon,False,Medium
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,1900-01-01 19:22:00,Cash,5.7,0.48,19,Wednesday,March,153.2,73.53599999999999,Medium,Evening,False,Large
264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-09-02,1900-01-01 11:00:00,Cash,4.2,0.18,11,Monday,September,222.39999999999998,40.032,Medium,Morning,False,Large
265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,1900-01-01 19:24:00,Ewallet,7.9,0.33,19,Tuesday,February,54.45,17.968500000000002,High,Evening,False,Medium
266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-12-03,1900-01-01 12:43:00,Credit card,8.7,0.33,12,Tuesday,December,688.8000000000001,227.30400000000003,High,Morning,False,Very Large
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,1900-01-01 17:22:00,Credit card,6.9,0.33,17,Thursday,March,141.88,46.8204,Medium,Afternoon,False,Medium
268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-08-01,1900-01-01 20:55:00,Cash,9.5,0.33,20,Thursday,August,746.0,246.18,High,Evening,False,Very Large
269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-05-01,1900-01-01 16:05:00,Credit card,4.4,0.36,16,Wednesday,May,282.96,101.86559999999999,High,Afternoon,False,Large
270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-04-01,1900-01-01 13:34:00,Ewallet,7.0,0.36,13,Monday,April,355.4,127.94399999999999,Medium,Afternoon,False,Large
